date,score,bias,flash,vvix_lead,credit_divergence,sox_momentum_decel,tech_crash_day,vix_tech_correlation,sox_qqq_divergence,memory_momentum,tech_breadth
2009-06-05,9.732737847046861,BULLISH,False,0.16084614822213794,0.22778217338004225,26.507095331622804,53.390049963528696,0.0,29.61374393106455,4.511273747632538,4.0000000000000036
2009-06-08,4.221618398093393,BULLISH,False,0.809409767484115,0.0,46.449378196518175,10.467451759821497,0.0,10.558384926250831,0.0,0.0
2009-06-09,0.19391986280098195,BULLISH,False,0.0,1.6159988566748495,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-10,5.0474731833799416,BULLISH,False,27.14520627473389,0.0,0.0,12.471443049171963,0.0,0.0,0.0,0.0
2009-06-11,6.427113929363502,BULLISH,False,6.754575941735053,0.0,70.0,19.81473297520594,0.0,0.0,0.0,0.0
2009-06-12,11.663881050459228,BULLISH,False,6.398393228606225,0.0,58.92941263366047,46.547924477169246,0.0,45.24061312934868,0.0,0.0
2009-06-15,45.0,CAUTIOUS,True,4.170044346955315,0.0,70.0,100.0,98.02561366061899,0.0,55.91392593539561,0.0
2009-06-16,45.0,CAUTIOUS,True,14.210302054729663,0.0,0.0,100.0,100.0,0.0,60.0,34.0
2009-06-17,4.409778770161884,BULLISH,False,4.926991215442023,0.0,0.0,0.0,0.0,0.0,60.0,4.0000000000000036
2009-06-18,15.409353268621196,BULLISH,False,0.0,0.0,0.0,62.6588450045377,0.0,0.0,46.069375363348584,37.999999999999986
2009-06-19,1.8164023651542196,BULLISH,False,0.0,3.1366863762851693,0.0,0.0,0.0,0.0,0.0,7.9999999999999964
2009-06-22,45.0,CAUTIOUS,True,2.716005976970992,0.0,0.0,100.0,67.61727031198943,66.2509082958154,62.210634438082295,42.00000000000001
2009-06-23,44.00419891173974,CAUTIOUS,True,2.0882325275139335,0.0,0.0,28.16803279678,96.26652375848518,97.0140824037291,97.78710869275498,46.0
2009-06-24,16.044231781068788,BULLISH,False,0.0,0.0,0.0,0.0,0.0,72.59804807354081,39.24736831841862,50.0
2009-06-25,7.476642523408272,BULLISH,False,0.0,0.0,0.0,0.0,0.0,50.55620650155329,6.754161365990852,19.999999999999996
2009-06-26,38.42611362749178,NEUTRAL,False,0.0,33.58721389820474,0.0,5.448074715376968,0.0,85.39136361664839,17.867283841260907,19.999999999999996
2009-06-29,12.402114352439531,BULLISH,False,0.0,27.834881997483997,0.0,0.9079267904432697,0.0,65.32982327577874,15.960964087852247,19.999999999999996
2009-06-30,13.938818760840155,BULLISH,False,0.0,0.0,70.0,8.5336044990594,0.0,67.70026527613382,39.328794832096904,16.000000000000004
2009-07-01,9.39538511880548,BULLISH,False,0.0,0.0,70.0,0.0,14.299802761341182,0.0,37.42801795796371,16.000000000000004
2009-07-02,45.0,CAUTIOUS,True,0.0,0.0,44.38685900413023,100.0,80.36053130929787,0.0,61.592669498054114,46.0
2009-07-06,45.0,CAUTIOUS,True,0.0,0.0,0.0,68.29228302635872,100.0,0.0,85.149455905828,50.0
2009-07-07,45.0,CAUTIOUS,True,7.2387501868739434,2.4818414178341897,0.0,100.0,100.0,0.0,100.0,80.0
2009-07-08,45.0,CAUTIOUS,True,8.340986891542101,0.0,0.0,34.68124791378305,89.07850378369392,2.8035232823261924,100.0,80.0
2009-07-09,36.0,NEUTRAL,False,0.0,0.0,0.0,0.0,0.0,0.0,8.48449510773397,80.0
2009-07-10,37.800000000000004,NEUTRAL,False,0.0,0.0,0.0,0.0,0.0,0.0,2.1072272133094705,84.0
2009-07-13,13.06823600620216,BULLISH,False,0.0,21.901966718351318,0.0,0.0,0.0,0.0,0.0,58.00000000000001
2009-07-14,10.447955573511102,BULLISH,False,0.0,45.06629644592586,0.0,0.0,0.0,0.0,0.0,28.000000000000004
2009-07-15,36.0,NEUTRAL,False,26.715041090986745,80.0,0.0,0.0,0.0,0.0,0.0,28.000000000000004
2009-07-16,14.153878615087436,BULLISH,False,3.252238860084833,72.15470978896299,0.0,0.0,0.0,0.0,0.0,28.000000000000004
2009-07-17,12.494943285545013,BULLISH,False,0.0,38.9578607128751,70.0,0.0,0.0,0.0,0.0,24.0
2009-07-20,10.138343631577618,BULLISH,False,0.0,25.319530263146817,70.0,0.0,0.0,0.0,0.0,19.999999999999996
2009-07-21,8.129711416690185,BULLISH,False,0.0,5.059318898197182,70.0,11.425931489065233,0.0,0.0,0.0,16.000000000000004
2009-07-22,7.316699920953388,BULLISH,False,0.0,13.805832674611551,70.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-07-23,3.6801746065823133,BULLISH,False,0.0,18.668121721519288,0.0,0.0,0.0,0.0,0.0,7.9999999999999964
2009-07-24,10.767321993631471,BULLISH,False,0.0,22.54957393725062,70.0,38.41373121161396,0.0,0.0,0.0,4.0000000000000036
2009-07-27,7.856307234027048,BULLISH,False,0.0,26.225261473865537,70.0,0.0,15.11594821453979,0.0,0.0,0.0
2009-07-28,10.755405457618586,BULLISH,False,0.0,14.35609916140616,68.34509409271868,28.436561857923436,34.64703334776962,0.0,0.0,0.0
2009-07-29,6.276859989215788,BULLISH,False,0.0,0.0,70.0,7.573919564745064,22.82399780340469,0.0,3.8709641693781105,0.0
2009-07-30,4.264003657771107,BULLISH,False,0.0,0.0,0.0,9.485018200768486,0.0,32.326699684213644,21.052657195986058,0.0
2009-07-31,1.862369832872993,BULLISH,False,0.0,0.0,0.0,11.862104044290028,0.0,9.659420406342711,0.0,0.0
2009-08-03,0.0,BULLISH,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-04,4.706767808719481,BULLISH,False,0.0,18.293935319871224,0.0,4.659803625725786,0.0,29.221645825176502,0.0,0.0
2009-08-05,8.086547476288732,BULLISH,False,0.0,13.122461217568215,31.45427859685135,30.43290286994443,0.0,27.08354161919335,0.0,0.0
2009-08-06,35.743761391510645,NEUTRAL,True,0.0,79.43058087002366,0.0,68.05675272042069,56.876573858446335,35.99892876108096,0.0,0.0
2009-08-07,10.486307315776397,BULLISH,False,0.0,57.02375644324333,0.0,0.0,0.0,52.04937917981711,0.0,0.0
2009-08-10,34.40681883424442,NEUTRAL,False,0.0,6.724325726041869,0.0,29.150634416167314,0.0,76.45959740943204,23.076942610533855,0.0
2009-08-11,14.82773201279317,BULLISH,False,0.0,0.0,0.0,49.241539411960645,63.70467361724059,60.72102579650463,0.0,0.0
2009-08-12,13.417775591697755,BULLISH,False,54.401420740595995,6.577793420563674,0.0,0.0,0.0,29.655363865742636,5.301867417920514,0.0
2009-08-13,14.883218424572668,BULLISH,False,33.39378493023238,64.61530145673217,0.0,0.0,0.0,15.162155170665992,0.0,0.0
2009-08-14,23.344102717237984,NEUTRAL,True,20.39666261773434,74.58108928384438,0.0,67.04009796465571,0.0,33.813021433497795,0.0,0.0
2009-08-17,45.0,CAUTIOUS,True,34.69112007471136,79.48541255215602,0.0,100.0,100.0,28.588649562714117,40.5882375215576,34.0
2009-08-18,34.739489282827265,NEUTRAL,False,22.191106079564626,21.6371171690802,0.0,0.0,77.19886507294947,8.930248471093194,0.0,37.999999999999986
2009-08-19,13.113086561005066,BULLISH,False,2.9593315205526105,0.0,0.0,0.0,0.0,0.0,56.4907942542281,42.00000000000001
2009-08-20,10.57686358899144,BULLISH,False,3.6842001069032015,42.88079392345033,0.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-08-21,10.030230706450151,BULLISH,False,2.3839149927910253,40.59482536255743,0.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-08-24,45.0,CAUTIOUS,False,9.129706838252183,79.20266979697328,0.0,33.24539879381712,0.0,0.0,0.0,12.00000000000001
2009-08-25,44.391437485385566,CAUTIOUS,False,6.115620058656379,71.6380237732146,70.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-08-26,8.877470314772236,BULLISH,False,6.767213114754078,25.103738356210194,0.0,5.838291638101711,0.0,0.0,0.0,12.00000000000001
2009-08-27,13.165519436480025,BULLISH,False,0.0,48.60475688036512,51.417248881556596,0.0,0.0,0.0,0.0,12.00000000000001
2009-08-28,3.015216408531982,BULLISH,False,0.0,1.124258817325104,0.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-08-31,13.07657004964195,BULLISH,False,2.040496612227316,0.0,0.0,68.56227649952467,49.840753624425346,0.0,0.0,7.9999999999999964
2009-09-01,45.0,CAUTIOUS,True,15.189405485333364,0.0,0.0,100.0,100.0,0.0,38.06896867423228,37.999999999999986
2009-09-02,44.42101396942364,CAUTIOUS,False,0.0,0.0,0.0,7.876288268271099,98.71336437649698,0.0,35.00000728501234,37.999999999999986
2009-09-03,10.560000000000002,BULLISH,False,0.0,0.0,0.0,0.0,0.0,0.0,60.0,42.00000000000001
2009-09-04,2.3228220996233873,BULLISH,False,0.0,0.0,0.0,0.0,0.0,0.0,3.256441992467707,12.00000000000001
2009-09-08,3.509213103887978,BULLISH,False,0.0,11.2434425323998,0.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-09-09,8.64639828032721,BULLISH,False,0.0,54.05331900272674,0.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-09-10,9.848009959943743,BULLISH,False,0.0,34.90008299953118,70.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-09-11,40.5,CAUTIOUS,True,0.0,0.0,90.0,73.78466141015933,0.0,1.5434729314889317,0.0,12.00000000000001
2009-09-14,40.5,CAUTIOUS,False,0.0,16.130069671002428,90.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-09-15,5.5903415439157556,BULLISH,False,0.0,0.0,66.32448608965244,0.0,0.0,0.0,0.0,12.00000000000001
2009-09-16,5.402114726648988,BULLISH,False,0.0,0.0,0.0,13.542268420493018,0.0,11.878753318349,0.0,7.9999999999999964
2009-09-17,38.76066180503216,NEUTRAL,True,0.0,0.0,0.0,65.28810612946226,0.0,86.13480401118257,0.0,4.0000000000000036
2009-09-18,36.10627023989349,NEUTRAL,False,0.0,0.0,0.0,0.0,0.0,80.2361560886522,0.0,0.0
2009-09-21,45.0,CAUTIOUS,False,0.0,0.0,0.0,3.886690970839835,0.0,100.0,0.0,0.0
2009-09-22,45.0,CAUTIOUS,False,0.0,10.814679405897937,0.0,0.0,0.0,100.0,0.0,0.0
2009-09-23,44.023441452803596,CAUTIOUS,False,0.0,0.0,0.0,17.767562939986078,0.0,97.8298698951191,0.0,0.0
2009-09-24,45.0,CAUTIOUS,True,0.0,0.0,0.0,100.0,74.50958862512323,86.41842588950122,13.170754343608593,0.0
2009-09-25,40.182760062718785,CAUTIOUS,False,0.0,0.0,0.0,35.76462905969914,89.29502236159729,61.64442155801642,33.13318766043882,0.0
2009-09-28,8.131757059409338,BULLISH,False,0.0,0.0,0.0,0.0,0.0,69.02650613444722,26.419540885940187,0.0
2009-09-29,12.226500942781414,BULLISH,False,0.0,0.0,0.0,51.431794351069016,0.0,46.73969227585256,19.672179477486917,0.0
2009-09-30,4.75333274072308,BULLISH,False,0.0,6.053127538235023,0.0,0.0,24.103067545354968,0.0,0.0,0.0
2009-10-01,45.0,CAUTIOUS,True,17.59805623047552,15.478933892414542,0.0,100.0,100.0,39.923026002446896,94.46564187408718,34.0
2009-10-02,45.0,CAUTIOUS,True,16.955209381396784,0.0,0.0,45.30686891960907,100.0,51.286742325849524,98.39489660256334,37.999999999999986
2009-10-05,45.0,CAUTIOUS,False,7.097133314778814,0.0,0.0,0.0,0.0,41.06138213238326,68.72219465533414,42.00000000000001
2009-10-06,45.0,CAUTIOUS,False,0.0,61.413831708063675,0.0,0.0,0.0,58.069129243596976,59.438648065218224,12.00000000000001
2009-10-07,45.0,CAUTIOUS,False,0.0,25.960845616333238,0.0,6.850588017575099,0.0,33.258195016417915,0.0,12.00000000000001
2009-10-08,43.06648972574382,CAUTIOUS,False,0.0,43.583588563675946,0.0,23.639535363879638,0.0,77.06613579426369,0.0,12.00000000000001
2009-10-09,9.906555523198792,BULLISH,False,0.0,45.21061454344928,0.0,0.0,0.0,13.00457585182907,0.0,12.00000000000001
2009-10-12,3.840014362740236,BULLISH,False,0.0,8.318343221427918,0.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-10-13,8.795046003697497,BULLISH,False,0.0,15.76139328756554,70.0,12.4367880918963,0.0,0.0,0.0,12.00000000000001
2009-10-14,13.627873026355951,BULLISH,False,15.884254271202103,47.86731190323046,70.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-10-15,40.5,CAUTIOUS,False,0.0,52.20102461773142,90.0,58.567671356598204,0.0,0.0,17.767669940043398,7.9999999999999964
2009-10-16,40.5,CAUTIOUS,True,0.0,20.945825715529644,90.0,71.39228975611441,14.087769779920478,16.09981260548232,80.65119792535668,4.0000000000000036
2009-10-19,10.569817933072656,BULLISH,False,0.0,47.55278474875031,0.0,0.0,0.0,7.781509047379287,73.80079410883278,0.0
2009-10-20,7.494662098428655,BULLISH,False,0.0,0.0,0.0,12.596593655922842,0.0,5.463002312885434,73.24484374040102,0.0
2009-10-21,42.455294917478795,CAUTIOUS,True,73.61077320357693,0.0,0.0,82.46223825518852,14.153870017062209,15.825388215155446,94.34509981661954,0.0
2009-10-22,39.67600084999409,NEUTRAL,False,64.47488035928278,0.0,0.0,0.0,0.0,69.45261925130147,88.16889077776464,0.0
2009-10-23,45.0,CAUTIOUS,True,37.3619489395848,0.0,0.0,100.0,0.0,100.0,100.0,0.0
2009-10-26,45.0,CAUTIOUS,True,44.649925649779036,0.0,0.0,18.45582002567403,68.47228862202427,100.0,100.0,0.0
2009-10-27,45.0,CAUTIOUS,True,34.152912739034406,0.0,0.0,90.5553977977995,95.79160535127663,100.0,100.0,34.0
2009-10-28,51.34290201416569,CAUTIOUS,True,51.57825424914597,0.0,0.0,100.0,100.0,100.0,100.0,68.0
2009-10-29,40.99838207617627,CAUTIOUS,True,21.005076072585815,0.0,0.0,0.0,0.0,91.10751572483615,72.2147352030386,42.00000000000001
2009-10-30,51.3267335914705,CAUTIOUS,True,60.0,0.0,0.0,100.0,75.77540915249517,100.0,100.0,76.0
2009-11-02,45.21440017646405,CAUTIOUS,True,60.0,0.0,0.0,0.0,100.0,100.0,100.0,80.0
2009-11-03,45.0,CAUTIOUS,True,58.09987819732025,0.0,0.0,32.83208876167399,0.0,100.0,71.62515320924678,84.0
2009-11-04,45.0,CAUTIOUS,True,38.10959622443628,0.0,0.0,0.0,0.0,100.0,100.0,88.0
2009-11-05,39.76836712901842,NEUTRAL,False,8.863725107379917,51.4781353249667,0.0,0.0,0.0,47.060646929541484,27.106476598563745,62.0
2009-11-06,45.0,CAUTIOUS,False,0.0,57.10954661634322,0.0,0.0,0.0,55.46289598580195,32.36459800910723,32.00000000000001
2009-11-09,45.0,CAUTIOUS,False,0.0,80.0,0.0,0.0,0.0,13.97619619572077,0.0,32.00000000000001
2009-11-10,36.0,NEUTRAL,False,0.0,80.0,0.0,0.0,0.0,0.0,2.5878776801044334,28.000000000000004
2009-11-11,19.485372575610917,BULLISH,False,16.349460022277107,68.64080255471212,70.0,0.0,0.0,0.0,0.0,24.0
2009-11-12,22.5691034912853,NEUTRAL,False,48.66139726254245,32.96632495662818,70.0,26.57349813767839,25.53998832457674,0.0,0.0,19.999999999999996
2009-11-13,11.849220684575117,BULLISH,False,31.15719667811485,2.768629898660298,70.0,0.0,0.0,0.0,0.0,16.000000000000004
2009-11-16,7.320886415160291,BULLISH,False,13.185677140440566,27.62409679582175,0.0,0.0,0.0,0.0,0.0,12.00000000000001
2009-11-17,5.515903480264128,BULLISH,False,12.661739243758552,19.193833217816092,0.0,0.0,0.0,0.0,0.0,7.9999999999999964
2009-11-18,15.108471211983389,BULLISH,False,0.0,55.09500818857986,70.0,26.612640151082072,0.0,0.0,20.4993606559976,4.0000000000000036
2009-11-19,45.0,CAUTIOUS,True,0.0,0.0,0.0,100.0,33.72225851597417,0.0,67.40280286161676,0.0
2009-11-20,13.641701726102074,BULLISH,False,0.0,0.0,0.0,26.197030787845634,62.94498381877028,7.573201655771689,59.68580799652182,0.0
2009-11-23,4.770936279050362,BULLISH,False,0.0,0.0,0.0,0.0,0.0,19.96513896891927,31.088054098535878,0.0
2009-11-24,2.760589275889276,BULLISH,False,0.0,0.0,0.0,11.327805983043875,0.0,10.831327523502521,0.0,0.0
2009-11-25,6.27119166996796,BULLISH,False,0.0,38.49852768767873,0.0,0.0,0.0,14.301816891829633,0.0,0.0
2009-11-27,34.775508437742516,NEUTRAL,True,13.80729477553324,41.97160523028933,0.0,75.82402893362594,77.27890763942781,9.710337856152773,0.0,0.0
2009-11-30,38.28743413557047,NEUTRAL,False,9.165440270838676,0.0,36.226414425541535,0.0,85.08318696793438,39.967604225557565,0.0,0.0
2009-12-01,1.498905136332695,BULLISH,False,8.169899299613803,2.959326953223022,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-02,0.13756898640463966,BULLISH,False,0.9826356171759976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-03,2.4499495090763195,BULLISH,False,3.4315746084089493,0.0,0.0,19.695290638990663,0.0,0.0,0.0,0.0
2009-12-04,0.0,BULLISH,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-07,11.662724620998357,BULLISH,False,0.048239266763183686,0.0,70.0,20.359711236515114,0.0,0.0,0.0,34.0
2009-12-08,34.73945083028817,NEUTRAL,False,4.9652185577678365,0.0,70.0,30.746831031908123,77.1987796228626,0.0,0.0,37.999999999999986
2009-12-09,11.485201985860288,BULLISH,False,46.75144275614491,0.0,70.0,0.0,0.0,0.0,0.0,7.9999999999999964
2009-12-10,40.5,CAUTIOUS,False,35.128683040119334,0.0,90.0,9.91605346765419,0.0,0.0,0.0,7.9999999999999964
2009-12-11,7.116663654137386,BULLISH,False,11.631171891647973,0.0,31.236257144218847,24.864867320957273,0.0,0.0,0.0,7.9999999999999964
2009-12-14,4.614564369832008,BULLISH,False,6.7443171144091485,18.586333115122738,0.0,0.0,0.0,0.0,0.0,7.9999999999999964
2009-12-15,4.1867036362339265,BULLISH,False,4.744823088211292,0.0,0.0,20.824284038843462,0.0,0.0,0.0,7.9999999999999964
2009-12-16,2.714773021234909,BULLISH,False,9.105521580249354,0.0,0.0,0.0,0.0,0.0,0.0,7.9999999999999964
2009-12-17,21.012905956813366,BULLISH,False,13.924874927210507,0.0,0.0,74.37805517352459,50.82022437064296,0.0,0.0,42.00000000000001
2009-12-18,7.046699231491208,BULLISH,False,6.6487449595199255,0.0,0.0,0.0,23.12560856864656,10.06098107877662,28.03115152304656,12.00000000000001
2009-12-21,1.789204161084912,BULLISH,False,0.0,2.9100346757076068,0.0,0.0,0.0,0.0,0.0,7.9999999999999964
2009-12-22,1.772267547612687,BULLISH,False,0.0,8.76889623010572,0.0,0.0,0.0,0.0,0.0,4.0000000000000036
2009-12-23,8.885279382992794,BULLISH,False,0.0,38.87732819160661,70.0,0.0,0.0,0.0,0.0,4.0000000000000036
2009-12-24,6.78918030571555,BULLISH,False,0.0,24.80599205037256,61.84922519341684,0.0,0.0,0.0,0.0,4.0000000000000036
2009-12-28,40.5,CAUTIOUS,False,0.0,19.03739649223783,90.0,37.355808300840124,0.0,0.0,0.0,4.0000000000000036
2009-12-29,40.5,CAUTIOUS,False,0.0,25.654165227377845,90.0,14.067673296342976,0.0,0.0,0.0,4.0000000000000036
2009-12-30,2.460527580406948,BULLISH,False,0.0,14.50439650339123,0.0,0.0,0.0,0.0,0.0,4.0000000000000036
2009-12-31,9.823071881198004,BULLISH,False,0.0,0.0,0.0,45.48189572788742,56.93602885511575,0.0,0.0,4.0000000000000036
2010-01-04,1.7306775769237264,BULLISH,False,0.0,0.0,34.613551538474525,0.0,0.0,0.0,0.0,0.0
2010-01-05,1.633393375291886,BULLISH,False,0.0,0.0,0.0,5.350409527163924,0.0,15.690748893935623,0.0,0.0
2010-01-06,2.4801755323736594,BULLISH,False,0.0,0.0,0.0,20.106122385283495,0.0,6.708047054932997,0.0,0.0
2010-01-07,7.609239406813339,BULLISH,False,0.0,14.196293010568795,32.56345132899441,26.210080366093997,0.0,13.500729137204125,0.0,0.0
2010-01-08,0.221047351564474,BULLISH,False,0.0,0.0,0.0,0.0,0.0,3.157819308063914,0.0,0.0
2010-01-11,3.5704541043916986,BULLISH,False,0.0,6.329695465842278,0.0,13.605748602032453,0.0,0.0,29.006315765747594,0.0
2010-01-12,45.0,CAUTIOUS,True,19.114290062395394,0.02355921216186848,0.0,100.0,26.465594346204213,26.852181715533717,60.0,0.0
2010-01-13,15.186282496068184,BULLISH,False,50.957409580271275,15.999023100857695,0.0,0.0,0.0,56.174134430214686,42.06643274080007,0.0
2010-01-14,13.35858510790599,BULLISH,False,23.693236672374745,15.515289443399638,0.0,6.170371130543121,0.0,70.51855835726539,40.000089353266375,0.0
2010-01-15,45.0,CAUTIOUS,True,8.789289871944073,0.0,0.0,100.0,17.26080366189322,100.0,67.43945954572783,0.0
2010-01-19,45.0,CAUTIOUS,False,7.733102591657071,33.44450747540891,0.0,0.0,0.0,100.0,3.8849628992110863,0.0
2010-01-20,42.493851152157255,CAUTIOUS,True,36.78152088120872,0.0,0.0,65.51385168392883,17.913642285501574,94.43078033812724,76.20322397310888,34.0
2010-01-21,45.0,CAUTIOUS,True,60.0,0.0,0.0,46.81930695242865,100.0,65.80196242201491,90.8760093876796,37.999999999999986
2010-01-22,55.1307311115484,CAUTIOUS,True,60.0,0.0,0.0,100.0,100.0,100.0,100.0,72.0
2010-01-25,45.99508413442011,CAUTIOUS,True,60.0,0.0,0.0,0.0,100.0,100.0,100.0,76.0
2010-01-26,45.0,CAUTIOUS,True,57.424511075237625,0.0,0.0,29.978166905005878,0.0,71.72147004633645,100.0,80.0
2010-01-27,37.800000000000004,NEUTRAL,False,37.26799567907306,0.0,0.0,0.0,0.0,55.49244666607389,40.04913623422887,84.0
2010-01-28,45.0,CAUTIOUS,True,41.119863412362804,0.0,0.0,100.0,28.86136416405396,56.61435902362122,40.0,88.0
2010-01-29,51.009734920773624,CAUTIOUS,True,41.235861716403654,0.0,0.0,100.0,81.97925669835783,44.54819635154985,100.0,92.0
2010-02-01,45.0,CAUTIOUS,False,19.247095905035504,25.05036294069683,0.0,0.0,0.0,0.0,74.32197238445984,96.0
2010-02-02,45.0,CAUTIOUS,False,7.262287203096185,17.39079210642173,0.0,0.0,0.0,12.759730116419776,80.80551333727013,100.0
2010-02-03,45.0,CAUTIOUS,False,3.6738694698745133,9.97586990061805,0.0,0.7724640009460753,0.0,33.915631747691286,88.51053313034245,100.0
2010-02-04,50.05633287628173,CAUTIOUS,True,39.581991976623286,0.0,0.0,100.0,100.0,25.11384413029366,55.13769820867812,100.0
2010-02-05,45.0,CAUTIOUS,True,23.47602896690799,0.0,0.0,0.0,100.0,15.991318467671878,100.0,100.0
2010-02-08,45.0,CAUTIOUS,False,25.210008129346953,0.0,0.0,27.249913305057355,0.0,0.0,92.50481957300636,100.0
2010-02-09,45.0,CAUTIOUS,False,16.280615939878107,0.0,0.0,0.0,0.0,0.0,22.657977264087307,100.0
2010-02-10,45.0,CAUTIOUS,False,24.132353458279134,91.70381217044378,0.0,6.959753484389412,0.0,0.0,49.756055416787255,100.0
2010-02-11,45.0,CAUTIOUS,False,12.450592885375489,88.1430678458123,0.0,0.0,0.0,0.0,63.448286899441406,100.0
2010-02-12,45.0,CAUTIOUS,True,5.044866323729558,95.58463730850829,0.0,0.0,0.0,0.0,100.0,100.0
2010-02-16,39.293557766651446,NEUTRAL,False,0.0,63.303127667493506,0.0,0.0,0.0,0.0,87.31901725922543,66.0
2010-02-17,18.803439860835297,BULLISH,False,0.0,24.536616166857428,70.0,2.8446116725744375,0.0,0.0,18.291695071099234,62.0
2010-02-18,9.20801770970193,BULLISH,False,0.0,0.0,70.0,0.0,0.0,0.0,13.360354194038582,28.000000000000004
2010-02-19,8.123485943464596,BULLISH,False,0.0,0.0,70.0,1.4855233556506273,0.0,0.0,3.098672157990645,24.0
2010-02-22,13.186104054767732,BULLISH,False,0.0,0.0,70.0,6.693358675181986,0.0,0.0,0.3353637449906577,50.0
2010-02-23,45.0,CAUTIOUS,True,0.0,0.0,0.0,100.0,71.0802510954394,0.0,33.32986090753008,46.0
2010-02-24,7.560000000000001,BULLISH,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.00000000000001
2010-02-25,8.196774419551396,BULLISH,False,0.0,0.0,0.0,13.567744195513987,0.0,0.0,0.0,37.999999999999986
2010-02-26,8.632705538927958,BULLISH,False,0.0,0.0,0.0,5.7372670328178135,0.0,27.69969765208824,0.0,34.0
2010-03-01,4.315740940867027,BULLISH,False,0.0,20.011567565240064,0.0,0.0,0.0,27.347897614831695,0.0,0.0
2010-03-02,1.3067349267350983,BULLISH,False,0.0,0.0,0.0,0.0,0.0,18.6676418105014,0.0,0.0
2010-03-03,6.960078622945012,BULLISH,False,0.0,0.0,70.0,16.13640747739509,0.0,26.37768393150719,0.0,0.0
2010-03-04,6.011250602407778,BULLISH,False,0.0,21.529960733451148,0.0,2.8199434992370875,0.0,44.93801377814188,0.0,0.0
2010-03-05,7.966447689738272,BULLISH,False,0.0,18.055355145119616,0.0,0.0,0.0,55.65736401679844,38.07579182296057,0.0
2010-03-08,5.513923987071129,BULLISH,False,0.0,27.778851676596737,0.0,1.5664420185384902,0.0,28.86635443077101,0.0,0.0
2010-03-09,9.158448797693199,BULLISH,False,0.0,21.02892151052297,0.0,9.469170864805529,0.0,71.82676162657387,5.079360337824745,0.0
2010-03-10,6.928664921407355,BULLISH,False,0.0,26.145233380408563,0.0,0.0,18.268690275435663,33.28202419604964,0.0,0.0
2010-03-11,11.137007143587507,BULLISH,False,17.419685736932895,17.384161905312705,0.0,21.283983763088486,0.0,46.0814142391619,0.0,0.0
2010-03-12,37.87738724342161,NEUTRAL,True,0.0,17.14679375243951,84.17197165204801,6.218978113471016,0.0,73.67750044438404,0.0,0.0
2010-03-15,39.72441600620233,NEUTRAL,False,0.5974384078965667,27.927319177448652,0.0,41.03882641462197,0.0,86.4405899325571,0.0,0.0
2010-03-16,7.041660489376605,BULLISH,False,6.446977039537405,29.170954013703586,0.0,0.0,0.0,18.05408188668811,0.0,0.0
2010-03-17,4.45241758562684,BULLISH,False,0.0,31.4582510848318,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-18,8.615232619315238,BULLISH,False,8.68400866651411,26.51344789175821,0.0,30.82793087154941,0.0,0.0,0.0,0.0
2010-03-19,14.461164770958014,BULLISH,False,9.84113301321976,22.413001675724686,60.0,51.36132075399418,0.0,9.801221480523758,0.0,0.0
2010-03-22,6.084517329056297,BULLISH,False,13.676707907477104,11.802202812146945,55.070277691037376,0.0,0.0,0.0,0.0,0.0
2010-03-23,4.02274817131599,BULLISH,False,15.831927350456155,15.052319518767732,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-24,45.0,CAUTIOUS,True,24.354747929565022,8.818153379096158,0.0,100.0,16.795099782651643,0.0,0.0,0.0
2010-03-25,10.776295506104134,BULLISH,False,35.065558042852565,0.0,0.0,6.235740117604845,65.54429210430364,0.0,0.0,0.0
2010-03-26,6.008729067194954,BULLISH,False,24.210442629141607,0.0,0.0,12.835704034486936,0.0,0.0,0.0,0.0
2010-03-29,5.076425772506869,BULLISH,False,11.901775694765316,0.0,35.62177379366512,0.0,0.0,12.435398121815599,0.0,0.0
2010-03-30,4.085114804000254,BULLISH,False,3.916015753632074,6.7468739562321165,0.0,0.0,0.0,38.960681767770126,0.0,0.0
2010-03-31,8.810305710913303,BULLISH,False,5.226947467930576,36.72442647804484,0.0,27.03541821641933,0.0,12.832092063752576,1.156095811743585,0.0
2010-04-01,10.553856333180383,BULLISH,False,6.811056536733284,62.15368172767302,0.0,1.34935171352805,0.0,0.0,36.60625759462084,0.0
